SalePrice,id
132339.98244125402,2735
135602.36048306676,2736
121699.26423153993,2737
138676.00149331684,2738
158559.81946230028,2739
136080.34514322155,2740
146018.94773307198,2741
153977.701490988,2742
154972.77320600796,2743
162868.30210607446,2744
140297.73812167748,2745
137813.12508372217,2746
154009.12336718792,2747
127924.14277715783,2748
128329.69138069752,2749
128029.80105559084,2750
135100.06055028303,2751
203780.4615554399,2752
145385.76155832456,2753
204566.15074290588,2754
136178.48787033037,2755
95391.15965594926,2756
72273.83150333265,2757
86999.88197892767,2758
163517.7345932338,2759
121316.09237865801,2760
141391.3880771529,2761
143518.9853004236,2762
185885.4464942009,2763
153282.46818858208,2764
290651.76794985344,2765
127420.81793724016,2766
87236.27683584322,2767
131643.29797989078,2768
133129.15771328023,2769
142949.68783464126,2770
105986.31237487539,2771
110979.86415629744,2772
164707.71003638668,2773
140270.55528303463,2774
117268.42347406813,2775
143286.74358470307,2776
146183.59659859064,2777
105541.93703871187,2778
123155.06896444906,2779
98056.89807254962,2780
97315.48838739945,2781
95688.60611795344,2782
98173.29480558926,2783
122034.72079175765,2784
137170.9528550541,2785
69177.58317713079,2786
126355.32160505753,2787
74414.09896912362,2788
174829.01841844083,2789
93835.4442772826,2790
111125.2141457251,2791
53761.6013125061,2792
154729.9798078682,2793
100951.1306380468,2794
120169.64593330889,2795
99712.77554298095,2796
194287.4314654081,2797
108244.60285195417,2798
117367.94332854141,2799
69344.45429438629,2800
112981.64520730743,2801
128925.26672313706,2802
168760.91232328094,2803
129491.29986576215,2804
99745.91819775348,2805
84295.18488313982,2806
160525.5632953408,2807
146466.15701009321,2808
131240.7993948178,2809
124797.84369832152,2810
159501.80558465765,2811
168213.67895141977,2812
156275.5424388175,2813
161846.75348810974,2814
98486.15558930366,2815
237718.1276394769,2816
155566.38754070085,2817
130594.23738808371,2818
166914.22863723067,2819
135385.38899339928,2820
105184.33086375173,2821
196333.0248412708,2822
307169.42518934456,2823
166326.8318946244,2824
150553.52747013426,2825
129728.44023131755,2826
138404.60214729432,2827
211002.2631938559,2828
213352.1006073163,2829
228112.38772838403,2830
176886.0276475497,2831
237958.0675532233,2832
304203.51295200596,2833
219983.35789666054,2834
226320.77373764804,2835
191748.36330790006,2836
156797.66128510726,2837
151162.6675027946,2838
172936.04779898212,2839
204634.83067457972,2840
205790.2417937849,2841
230490.43820375702,2842
148664.20319718306,2843
171814.7223686619,2844
127204.80274711472,2845
208915.1438333201,2846
208489.02095376106,2847
217745.31033078526,2848
196811.3835399873,2849
282097.1673435393,2850
215650.49565677025,2851
241049.199918063,2852
234065.03344273154,2853
137657.00451403603,2854
199296.49061777713,2855
200251.72407682752,2856
190550.19001906444,2857
205446.6759413408,2858
106826.67849973224,2859
122183.01152685045,2860
124952.9396170707,2861
185825.92470999062,2862
127326.28409875493,2863
240752.28680507443,2864
142878.81898816058,2865
142525.25872963696,2866
97882.65705930197,2867
93905.15953934651,2868
98928.66211918407,2869
120390.75791167928,2870
84888.91837016537,2871
51030.53204432581,2872
97338.60559278283,2873
138837.5780178107,2874
113098.10549544156,2875
164500.8608619818,2876
146485.8221463308,2877
164059.14955737715,2878
133943.29046931097,2879
103696.04035347936,2880
144974.05141030776,2881
176428.90422273247,2882
193944.3976896551,2883
203466.25575119248,2884
186895.12184336694,2885
229082.46888613803,2886
100379.65667176849,2887
142568.42862805165,2888
58777.32039782249,2889
81209.6468584289,2890
136254.9879643781,2891
43176.51563594653,2892
71641.53183280399,2893
55114.14901298751,2894
323044.1096903576,2895
278984.08593968616,2896
207862.69089073743,2897
150512.81802887152,2898
215656.4301018578,2899
158554.32463850544,2900
212379.5731626641,2901
183428.49352866993,2902
332198.34298012976,2903
347781.7637618365,2904
85715.75768295804,2905
196983.94719233306,2906
114498.92492757337,2907
130027.78283505984,2908
154385.55389302637,2909
78097.50007306272,2910
83366.93399771604,2911
148245.26889583084,2912
84248.76752345939,2913
80139.64505719699,2914
87496.3436690567,2915
85034.58301964645,2916
165128.54225094116,2917
119034.14941216557,2918
227808.9347615508,2919
